"","STATE00","COUNTY00","TRACT00","GEOID00","POP00","HU00","PART00","AREA00","AREALAND00","STATE10","COUNTY10","TRACT10","GEOID10","POP10","HU10","PART10","AREA10","AREALAND10","AREAPT","AREALANDPT","AREAPCT00PT","ARELANDPCT00PT","AREAPCT10PT","AREALANDPCT10PT","POP10PT","POPPCT00","POPPCT10","HU10PT","HUPCT00","HUPCT10"
"975",4,13,420301,4013420301,2224,730,"W",1658176,1640783,4,13,420301,4013420301,2224,730,"W",1658176,1640783,1658176,1640783,100,100,100,100,2224,100,100,730,100,100
"976",4,13,420302,4013420302,4939,1667,"P",2572980,2567881,4,13,420302,4013420302,4939,1667,"P",2573119,2568101,2572899,2567881,100,100,99.99,99.99,4939,100,100,1667,100,100
"977",4,13,420302,4013420302,4939,1667,"P",2572980,2567881,4,13,420402,4013420402,1625,519,"P",9823425,9282770,81,0,0,0,0,0,0,0,0,0,0,0
"978",4,13,420303,4013420303,4139,1383,"W",2596606,2596606,4,13,420303,4013420303,4139,1383,"W",2596606,2596606,2596606,2596606,100,100,100,100,4139,100,100,1383,100,100
"979",4,13,420304,4013420304,1081,378,"W",5236207,5213936,4,13,420304,4013420304,1081,378,"W",5236207,5213936,5236207,5213936,100,100,100,100,1081,100,100,378,100,100
"980",4,13,420400,4013420400,6279,2363,"P",12921613,12350384,4,13,420401,4013420401,4654,1844,"W",3098269,3067614,3098269,3067614,23.98,24.84,100,100,4654,74.12,100,1844,78.04,100
"981",4,13,420400,4013420400,6279,2363,"P",12921613,12350384,4,13,420402,4013420402,1625,519,"P",9823425,9282770,9823344,9282770,76.02,75.16,100,100,1625,25.88,100,519,21.96,100
"982",4,13,420501,4013420501,6278,2642,"W",2622215,2622215,4,13,420501,4013420501,6278,2642,"W",2622215,2622215,2622215,2622215,100,100,100,100,6278,100,100,2642,100,100
"983",4,13,420502,4013420502,6668,2724,"P",2685442,2657954,4,13,420503,4013420503,3430,1414,"W",1331166,1318653,1331166,1318653,49.57,49.61,100,100,3430,51.44,100,1414,51.91,100
"984",4,13,420502,4013420502,6668,2724,"P",2685442,2657954,4,13,420504,4013420504,3238,1310,"W",1354276,1339301,1354276,1339301,50.43,50.39,100,100,3238,48.56,100,1310,48.09,100
"985",4,13,420602,4013420602,4746,1702,"W",2559353,2559353,4,13,420602,4013420602,4746,1702,"W",2559353,2559353,2559353,2559353,100,100,100,100,4746,100,100,1702,100,100
"986",4,13,420603,4013420603,3682,1355,"P",2544343,2544343,4,13,420302,4013420302,4939,1667,"P",2573119,2568101,220,220,0.01,0.01,0.01,0.01,0,0,0,0,0,0
"987",4,13,420603,4013420603,3682,1355,"P",2544343,2544343,4,13,420603,4013420603,3682,1355,"W",2544123,2544123,2544123,2544123,99.99,99.99,100,100,3682,100,100,1355,100,100
"988",4,13,420604,4013420604,4273,1644,"W",2594647,2587373,4,13,420604,4013420604,4273,1644,"W",2594647,2587373,2594647,2587373,100,100,100,100,4273,100,100,1644,100,100
"989",4,13,420702,4013420702,5613,4434,"P",2596204,2593490,4,13,420709,4013420709,2626,2739,"W",1305740,1303026,1305740,1303026,50.29,50.24,100,100,2626,46.78,100,2739,61.77,100
"990",4,13,420702,4013420702,5613,4434,"P",2596204,2593490,4,13,420710,4013420710,2987,1695,"W",1290464,1290464,1290464,1290464,49.71,49.76,100,100,2987,53.22,100,1695,38.23,100
"991",4,13,420703,4013420703,6030,5396,"P",2593229,2593229,4,13,420707,4013420707,2276,2138,"W",1296817,1296817,1296817,1296817,50.01,50.01,100,100,2276,37.74,100,2138,39.62,100
"992",4,13,420703,4013420703,6030,5396,"P",2593229,2593229,4,13,420708,4013420708,3754,3258,"W",1296412,1296412,1296412,1296412,49.99,49.99,100,100,3754,62.26,100,3258,60.38,100
"993",4,13,420704,4013420704,4910,1749,"W",2613633,2613633,4,13,420704,4013420704,4910,1749,"W",2613633,2613633,2613633,2613633,100,100,100,100,4910,100,100,1749,100,100
"994",4,13,420705,4013420705,3569,1117,"W",5200402,5200402,4,13,420705,4013420705,3569,1117,"W",5200402,5200402,5200402,5200402,100,100,100,100,3569,100,100,1117,100,100
"995",4,13,420706,4013420706,4300,1467,"W",2570547,2570547,4,13,420706,4013420706,4300,1467,"W",2570547,2570547,2570547,2570547,100,100,100,100,4300,100,100,1467,100,100
"996",4,13,420800,4013420800,4745,1842,"W",2593506,2592231,4,13,420800,4013420800,4745,1842,"W",2593506,2592231,2593506,2592231,100,100,100,100,4745,100,100,1842,100,100
"997",4,13,420901,4013420901,3158,1232,"W",1210890,1210890,4,13,420901,4013420901,3158,1232,"W",1210890,1210890,1210890,1210890,100,100,100,100,3158,100,100,1232,100,100
"998",4,13,420902,4013420902,3363,1272,"W",1339663,1339663,4,13,420902,4013420902,3363,1272,"W",1339663,1339663,1339663,1339663,100,100,100,100,3363,100,100,1272,100,100
"999",4,13,421000,4013421000,6202,3527,"P",2558445,2551203,4,13,421001,4013421001,3556,1900,"W",1277481,1277481,1277481,1277481,49.93,50.07,100,100,3556,57.34,100,1900,53.87,100
"1000",4,13,421000,4013421000,6202,3527,"P",2558445,2551203,4,13,421002,4013421002,2646,1627,"W",1280964,1273722,1280964,1273722,50.07,49.93,100,100,2646,42.66,100,1627,46.13,100
"1001",4,13,421101,4013421101,3886,1748,"W",2883000,2501956,4,13,421101,4013421101,3886,1748,"W",2883000,2501956,2883000,2501956,100,100,100,100,3886,100,100,1748,100,100
"1002",4,13,421102,4013421102,5280,2325,"W",2637673,2627760,4,13,421102,4013421102,5280,2325,"W",2637673,2627760,2637673,2627760,100,100,100,100,5280,100,100,2325,100,100
"1003",4,13,421201,4013421201,4806,2670,"P",5452485,4564348,4,13,421201,4013421201,4806,2670,"P",5455731,4566480,5448986,4564311,99.94,100,99.88,99.95,4806,100,100,2670,100,100
"1004",4,13,421201,4013421201,4806,2670,"P",5452485,4564348,4,13,941300,4013941300,6293,2609,"P",218380934,211256593,3499,37,0.06,0,0,0,0,0,0,0,0,0
"1005",4,13,421202,4013421202,3764,1619,"W",1518672,1497176,4,13,421202,4013421202,3764,1619,"W",1518672,1497176,1518672,1497176,100,100,100,100,3764,100,100,1619,100,100
"1006",4,13,421301,4013421301,7691,3418,"P",4139110,4139110,4,13,421303,4013421303,4773,1871,"W",1813541,1813541,1813541,1813541,43.81,43.81,100,100,4773,62.06,100,1871,54.74,100
"1007",4,13,421301,4013421301,7691,3418,"P",4139110,4139110,4,13,421304,4013421304,2918,1547,"W",2325569,2325569,2325569,2325569,56.19,56.19,100,100,2918,37.94,100,1547,45.26,100
"1008",4,13,421302,4013421302,5978,2475,"W",2497510,2497510,4,13,421302,4013421302,5978,2475,"W",2497510,2497510,2497510,2497510,100,100,100,100,5978,100,100,2475,100,100
"1009",4,13,421400,4013421400,2415,1511,"W",2541926,2541926,4,13,421400,4013421400,2415,1511,"W",2541926,2541926,2541926,2541926,100,100,100,100,2415,100,100,1511,100,100
"1010",4,13,421501,4013421501,3423,1461,"W",1324327,1324327,4,13,421501,4013421501,3423,1461,"W",1324327,1324327,1324327,1324327,100,100,100,100,3423,100,100,1461,100,100
"1011",4,13,421502,4013421502,3390,1195,"W",1321111,1321111,4,13,421502,4013421502,3390,1195,"W",1321111,1321111,1321111,1321111,100,100,100,100,3390,100,100,1195,100,100
"1012",4,13,421601,4013421601,3326,1145,"W",1278407,1278407,4,13,421601,4013421601,3326,1145,"W",1278407,1278407,1278407,1278407,100,100,100,100,3326,100,100,1145,100,100
"1013",4,13,421602,4013421602,4174,1404,"W",1277512,1277512,4,13,421602,4013421602,4174,1404,"W",1277512,1277512,1277512,1277512,100,100,100,100,4174,100,100,1404,100,100
"1014",4,13,421700,4013421700,8005,4056,"P",2572605,2572605,4,13,421701,4013421701,4601,2352,"W",1281877,1281877,1281877,1281877,49.83,49.83,100,100,4601,57.48,100,2352,57.99,100
"1015",4,13,421700,4013421700,8005,4056,"P",2572605,2572605,4,13,421702,4013421702,3404,1704,"W",1290728,1290728,1290728,1290728,50.17,50.17,100,100,3404,42.52,100,1704,42.01,100
"1016",4,13,421801,4013421801,2733,788,"W",1281901,1281901,4,13,421801,4013421801,2733,788,"W",1281901,1281901,1281901,1281901,100,100,100,100,2733,100,100,788,100,100
"1017",4,13,421802,4013421802,4734,1393,"W",1282582,1278774,4,13,421802,4013421802,4734,1393,"W",1282582,1278774,1282582,1278774,100,100,100,100,4734,100,100,1393,100,100
"1018",4,13,421901,4013421901,4001,1249,"W",1309324,1309324,4,13,421901,4013421901,4001,1249,"W",1309324,1309324,1309324,1309324,100,100,100,100,4001,100,100,1249,100,100
"1019",4,13,421902,4013421902,5902,1812,"W",1314226,1314226,4,13,421902,4013421902,5902,1812,"W",1314226,1314226,1314226,1314226,100,100,100,100,5902,100,100,1812,100,100
"1020",4,13,422001,4013422001,4126,1333,"W",1268788,1268788,4,13,422001,4013422001,4126,1333,"W",1268788,1268788,1268788,1268788,100,100,100,100,4126,100,100,1333,100,100
"1021",4,13,422002,4013422002,3885,1473,"W",1292545,1292545,4,13,422002,4013422002,3885,1473,"W",1292545,1292545,1292545,1292545,100,100,100,100,3885,100,100,1473,100,100
"1022",4,13,422102,4013422102,4354,1885,"W",1273650,1273650,4,13,422102,4013422102,4354,1885,"W",1273650,1273650,1273650,1273650,100,100,100,100,4354,100,100,1885,100,100
"1023",4,13,422103,4013422103,4903,2668,"W",726401,726401,4,13,422103,4013422103,4903,2668,"W",726401,726401,726401,726401,100,100,100,100,4903,100,100,2668,100,100
"1024",4,13,422104,4013422104,5807,2770,"W",1523037,1523037,4,13,422104,4013422104,5807,2770,"W",1523037,1523037,1523037,1523037,100,100,100,100,5807,100,100,2770,100,100
"1025",4,13,422105,4013422105,3178,1367,"W",1276720,1276720,4,13,422105,4013422105,3178,1367,"W",1276720,1276720,1276720,1276720,100,100,100,100,3178,100,100,1367,100,100
"1026",4,13,422106,4013422106,5624,2404,"W",1259060,1259060,4,13,422106,4013422106,5624,2404,"W",1259060,1259060,1259060,1259060,100,100,100,100,5624,100,100,2404,100,100
"1027",4,13,422107,4013422107,3688,2003,"W",635211,635211,4,13,422107,4013422107,3688,2003,"W",635211,635211,635211,635211,100,100,100,100,3688,100,100,2003,100,100
"1028",4,13,422203,4013422203,4454,2395,"W",2647168,2640384,4,13,422203,4013422203,4454,2395,"W",2647168,2640384,2647168,2640384,100,100,100,100,4454,100,100,2395,100,100
"1029",4,13,422204,4013422204,2794,1439,"W",2592370,2560183,4,13,422204,4013422204,2794,1439,"W",2592370,2560183,2592370,2560183,100,100,100,100,2794,100,100,1439,100,100
"1030",4,13,422205,4013422205,1384,620,"P",1395825,1314190,4,13,319402,4013319402,4088,1636,"P",2621524,2621524,7647,7647,0.55,0.58,0.29,0.29,0,0,0,0,0,0
"1031",4,13,422205,4013422205,1384,620,"P",1395825,1314190,4,13,422205,4013422205,1384,620,"W",1388178,1306543,1388178,1306543,99.45,99.42,100,100,1384,100,100,620,100,100
"1032",4,13,422209,4013422209,6520,2950,"W",2613029,2613029,4,13,422209,4013422209,6520,2950,"W",2613029,2613029,2613029,2613029,100,100,100,100,6520,100,100,2950,100,100
"1033",4,13,422210,4013422210,5314,2083,"W",2611033,2611033,4,13,422210,4013422210,5314,2083,"W",2611033,2611033,2611033,2611033,100,100,100,100,5314,100,100,2083,100,100
"1034",4,13,422211,4013422211,2679,1204,"P",2601074,2601074,4,13,319909,4013319909,2278,1001,"P",2644804,2572898,56142,56142,2.16,2.16,2.12,2.18,0,0,0,0,0,0
"1035",4,13,422211,4013422211,2679,1204,"P",2601074,2601074,4,13,422211,4013422211,2679,1204,"W",2544932,2544932,2544932,2544932,97.84,97.84,100,100,2679,100,100,1204,100,100
"1036",4,13,422212,4013422212,4142,1789,"P",2324709,2137225,4,13,319904,4013319904,4865,1990,"P",2598024,2586854,62789,62789,2.7,2.94,2.42,2.43,0,0,0,0,0,0
"1037",4,13,422212,4013422212,4142,1789,"P",2324709,2137225,4,13,422212,4013422212,4142,1789,"W",2261920,2074436,2261920,2074436,97.3,97.06,100,100,4142,100,100,1789,100,100
"1038",4,13,422213,4013422213,2455,960,"P",1295791,1270883,4,13,319906,4013319906,3173,1424,"P",2538665,2514406,3610,3610,0.28,0.28,0.14,0.14,0,0,0,0,0,0
"1039",4,13,422213,4013422213,2455,960,"P",1295791,1270883,4,13,422213,4013422213,2455,960,"P",1307462,1282554,1292181,1267273,99.72,99.72,98.83,98.81,2455,100,100,960,100,100
"1040",4,13,422214,4013422214,6218,2930,"P",2879296,2842858,4,13,422221,4013422221,4075,2063,"W",1901137,1864699,1901137,1864699,66.03,65.59,100,100,4075,65.54,100,2063,70.41,100
"1041",4,13,422214,4013422214,6218,2930,"P",2879296,2842858,4,13,422222,4013422222,2143,867,"W",978159,978159,978159,978159,33.97,34.41,100,100,2143,34.46,100,867,29.59,100
"1042",4,13,422215,4013422215,2006,802,"W",1296521,1296521,4,13,422215,4013422215,2006,802,"W",1296521,1296521,1296521,1296521,100,100,100,100,2006,100,100,802,100,100
"1043",4,13,422216,4013422216,5129,1985,"W",2604654,2604654,4,13,422216,4013422216,5129,1985,"W",2604654,2604654,2604654,2604654,100,100,100,100,5129,100,100,1985,100,100
"1044",4,13,422217,4013422217,3527,1608,"W",1289791,1289791,4,13,422217,4013422217,3527,1608,"P",1289817,1289817,1289791,1289791,100,100,100,100,3527,100,100,1608,100,100
"1045",4,13,422218,4013422218,3098,1195,"P",1382951,1382951,4,13,319906,4013319906,3173,1424,"P",2538665,2514406,28020,28020,2.03,2.03,1.1,1.11,3,0.1,0.09,2,0.17,0.14
"1046",4,13,422218,4013422218,3098,1195,"P",1382951,1382951,4,13,422218,4013422218,3095,1193,"W",1354931,1354931,1354931,1354931,97.97,97.97,100,100,3095,99.9,100,1193,99.83,100
"1047",4,13,422219,4013422219,2923,1347,"W",1314654,1314654,4,13,422219,4013422219,2923,1347,"W",1314654,1314654,1314654,1314654,100,100,100,100,2923,100,100,1347,100,100
"1048",4,13,422220,4013422220,1974,811,"P",1297931,1297931,4,13,422217,4013422217,3527,1608,"P",1289817,1289817,26,26,0,0,0,0,0,0,0,0,0,0
"1049",4,13,422220,4013422220,1974,811,"P",1297931,1297931,4,13,422220,4013422220,1974,811,"W",1297905,1297905,1297905,1297905,100,100,100,100,1974,100,100,811,100,100
"1050",4,13,422301,4013422301,5617,1750,"W",5127365,5110853,4,13,422301,4013422301,5617,1750,"W",5127365,5110853,5127365,5110853,100,100,100,100,5617,100,100,1750,100,100
"1051",4,13,422302,4013422302,4774,1945,"W",2620840,2620840,4,13,422302,4013422302,4774,1945,"W",2620840,2620840,2620840,2620840,100,100,100,100,4774,100,100,1945,100,100
"1052",4,13,422304,4013422304,2786,1334,"W",2612810,2612810,4,13,422304,4013422304,2786,1334,"W",2612810,2612810,2612810,2612810,100,100,100,100,2786,100,100,1334,100,100
"1053",4,13,422305,4013422305,5926,2397,"W",2496993,2348603,4,13,422305,4013422305,5926,2397,"W",2496993,2348603,2496993,2348603,100,100,100,100,5926,100,100,2397,100,100
"1054",4,13,422307,4013422307,4350,1830,"W",7863243,7863243,4,13,422307,4013422307,4350,1830,"W",7863243,7863243,7863243,7863243,100,100,100,100,4350,100,100,1830,100,100
"1055",4,13,422308,4013422308,5476,2092,"W",2641302,2641302,4,13,422308,4013422308,5476,2092,"W",2641302,2641302,2641302,2641302,100,100,100,100,5476,100,100,2092,100,100
"1056",4,13,422309,4013422309,5346,2009,"W",2592301,2592301,4,13,422309,4013422309,5346,2009,"W",2592301,2592301,2592301,2592301,100,100,100,100,5346,100,100,2009,100,100
"1057",4,13,422401,4013422401,3307,1448,"W",2589512,2557661,4,13,422401,4013422401,3307,1448,"W",2589512,2557661,2589512,2557661,100,100,100,100,3307,100,100,1448,100,100
"1058",4,13,422402,4013422402,4977,1865,"W",2475280,2475280,4,13,422402,4013422402,4977,1865,"W",2475280,2475280,2475280,2475280,100,100,100,100,4977,100,100,1865,100,100
"1059",4,13,422403,4013422403,5189,1881,"W",2584626,2584626,4,13,422403,4013422403,5189,1881,"W",2584626,2584626,2584626,2584626,100,100,100,100,5189,100,100,1881,100,100
"1060",4,13,422404,4013422404,4334,1517,"W",2515077,2515077,4,13,422404,4013422404,4334,1517,"W",2515077,2515077,2515077,2515077,100,100,100,100,4334,100,100,1517,100,100
"1061",4,13,422501,4013422501,5643,2028,"W",2605463,2605463,4,13,422501,4013422501,5643,2028,"W",2605463,2605463,2605463,2605463,100,100,100,100,5643,100,100,2028,100,100
"1062",4,13,422502,4013422502,6086,2079,"W",2570732,2570732,4,13,422502,4013422502,6086,2079,"W",2570732,2570732,2570732,2570732,100,100,100,100,6086,100,100,2079,100,100
"1063",4,13,422503,4013422503,6333,2349,"W",2569001,2569001,4,13,422503,4013422503,6333,2349,"W",2569001,2569001,2569001,2569001,100,100,100,100,6333,100,100,2349,100,100
"1064",4,13,422504,4013422504,4671,1953,"W",2604372,2604372,4,13,422504,4013422504,4671,1953,"W",2604372,2604372,2604372,2604372,100,100,100,100,4671,100,100,1953,100,100
"1065",4,13,422506,4013422506,5157,1961,"P",2686054,2673961,4,13,422506,4013422506,5072,1938,"W",2550818,2538725,2550818,2538725,94.97,94.94,100,100,5072,98.35,100,1938,98.83,100
"1066",4,13,422506,4013422506,5157,1961,"P",2686054,2673961,4,13,422508,4013422508,3670,1359,"P",2525053,2525053,135236,135236,5.03,5.06,5.36,5.36,85,1.65,2.32,23,1.17,1.69
"1067",4,13,422507,4013422507,4523,1811,"W",2447030,2382575,4,13,422507,4013422507,4523,1811,"W",2447030,2382575,2447030,2382575,100,100,100,100,4523,100,100,1811,100,100
"1068",4,13,422508,4013422508,3585,1336,"W",2389817,2389817,4,13,422508,4013422508,3670,1359,"P",2525053,2525053,2389817,2389817,100,100,94.64,94.64,3585,100,97.68,1336,100,98.31
"1069",4,13,422509,4013422509,5113,1876,"W",2585653,2585653,4,13,422509,4013422509,5113,1876,"W",2585653,2585653,2585653,2585653,100,100,100,100,5113,100,100,1876,100,100
"1070",4,13,422510,4013422510,3416,1040,"W",2585410,2585410,4,13,422510,4013422510,3416,1040,"W",2585410,2585410,2585410,2585410,100,100,100,100,3416,100,100,1040,100,100
"1071",4,13,422511,4013422511,3044,1013,"W",2588107,2588107,4,13,422511,4013422511,3044,1013,"W",2588107,2588107,2588107,2588107,100,100,100,100,3044,100,100,1013,100,100
"1072",4,13,422512,4013422512,5037,1702,"W",2584518,2584518,4,13,422512,4013422512,5037,1702,"W",2584518,2584518,2584518,2584518,100,100,100,100,5037,100,100,1702,100,100
"1073",4,13,422513,4013422513,4280,1759,"W",2594968,2581984,4,13,422513,4013422513,4280,1759,"W",2594968,2581984,2594968,2581984,100,100,100,100,4280,100,100,1759,100,100
"1074",4,13,422514,4013422514,4352,1801,"P",2697869,2697869,4,13,422514,4013422514,4352,1801,"W",2464738,2464738,2464738,2464738,91.36,91.36,100,100,4352,100,100,1801,100,100
"1075",4,13,422514,4013422514,4352,1801,"P",2697869,2697869,4,13,422636,4013422636,2489,1273,"P",2714172,2714172,233131,233131,8.64,8.64,8.59,8.59,0,0,0,0,0,0
"1076",4,13,422601,4013422601,26521,9875,"P",31086665,31075090,4,13,422616,4013422616,4513,2575,"P",5321701,5258677,44731,44731,0.14,0.14,0.84,0.85,0,0,0,0,0,0
"1077",4,13,422601,4013422601,26521,9875,"P",31086665,31075090,4,13,422642,4013422642,5715,2179,"W",2574603,2574603,2574603,2574603,8.28,8.29,100,100,5715,21.55,100,2179,22.07,100
"1078",4,13,422601,4013422601,26521,9875,"P",31086665,31075090,4,13,422643,4013422643,5789,1904,"W",5154767,5153278,5154767,5153278,16.58,16.58,100,100,5789,21.83,100,1904,19.28,100
"1079",4,13,422601,4013422601,26521,9875,"P",31086665,31075090,4,13,422644,4013422644,7287,3371,"P",7788410,7784176,7784650,7780416,25.04,25.04,99.95,99.95,7287,27.48,100,3371,34.14,100
"1080",4,13,422601,4013422601,26521,9875,"P",31086665,31075090,4,13,422646,4013422646,7730,2421,"W",5609684,5609684,5609684,5609684,18.05,18.05,100,100,7730,29.15,100,2421,24.52,100
"1081",4,13,422601,4013422601,26521,9875,"P",31086665,31075090,4,13,980600,4013980600,0,0,"W",9918230,9912378,9918230,9912378,31.91,31.9,100,100,0,0,0,0,0,0
"1082",4,13,422602,4013422602,7563,2369,"P",5112155,5110826,4,13,422620,4013422620,3261,1018,"W",2558172,2556843,2558172,2556843,50.04,50.03,100,100,3261,43.12,100,1018,42.97,100
"1083",4,13,422602,4013422602,7563,2369,"P",5112155,5110826,4,13,422621,4013422621,4302,1351,"W",2550382,2550382,2550382,2550382,49.89,49.9,100,100,4302,56.88,100,1351,57.03,100
"1084",4,13,422602,4013422602,7563,2369,"P",5112155,5110826,4,13,422622,4013422622,4237,1487,"P",2541399,2541399,3601,3601,0.07,0.07,0.14,0.14,0,0,0,0,0,0
"1085",4,13,422603,4013422603,6495,5478,"P",3842151,3842151,4,13,422624,4013422624,2771,3062,"W",1466700,1466700,1466700,1466700,38.17,38.17,100,100,2771,42.66,100,3062,55.9,100
"1086",4,13,422603,4013422603,6495,5478,"P",3842151,3842151,4,13,422625,4013422625,3724,2416,"W",2375451,2375451,2375451,2375451,61.83,61.83,100,100,3724,57.34,100,2416,44.1,100
"1087",4,13,422604,4013422604,5948,4249,"P",3919645,3919645,4,13,422626,4013422626,2510,2278,"W",1833817,1833817,1833817,1833817,46.79,46.79,100,100,2510,42.2,100,2278,53.61,100
"1088",4,13,422604,4013422604,5948,4249,"P",3919645,3919645,4,13,422627,4013422627,3438,1971,"W",2085828,2085828,2085828,2085828,53.21,53.21,100,100,3438,57.8,100,1971,46.39,100
"1089",4,13,422605,4013422605,7242,3560,"P",3903183,3868539,4,13,422628,4013422628,3616,1897,"W",1954352,1920030,1954352,1920030,50.07,49.63,100,100,3616,49.93,100,1897,53.29,100
"1090",4,13,422605,4013422605,7242,3560,"P",3903183,3868539,4,13,422629,4013422629,3626,1663,"W",1948831,1948509,1948831,1948509,49.93,50.37,100,100,3626,50.07,100,1663,46.71,100
"1091",4,13,422606,4013422606,9135,2732,"W",10188356,10188356,4,13,422606,4013422606,9135,2732,"W",10188356,10188356,10188356,10188356,100,100,100,100,9135,100,100,2732,100,100
"1092",4,13,422607,4013422607,4148,3164,"W",2585845,2585845,4,13,422607,4013422607,4148,3164,"W",2585845,2585845,2585845,2585845,100,100,100,100,4148,100,100,3164,100,100
"1093",4,13,422608,4013422608,13568,7313,"P",12773444,12716134,4,13,422636,4013422636,2489,1273,"P",2714172,2714172,2481041,2481041,19.42,19.51,91.41,91.41,2489,18.34,100,1273,17.41,100
"1094",4,13,422608,4013422608,13568,7313,"P",12773444,12716134,4,13,422637,4013422637,3325,1172,"W",1408370,1408370,1408370,1408370,11.03,11.08,100,100,3325,24.51,100,1172,16.03,100
"1095",4,13,422608,4013422608,13568,7313,"P",12773444,12716134,4,13,422638,4013422638,4096,1729,"W",2684942,2684942,2684942,2684942,21.02,21.11,100,100,4096,30.19,100,1729,23.64,100
"1096",4,13,422608,4013422608,13568,7313,"P",12773444,12716134,4,13,422639,4013422639,3658,3139,"W",6199091,6141781,6199091,6141781,48.53,48.3,100,100,3658,26.96,100,3139,42.92,100
"1097",4,13,422609,4013422609,3819,1887,"W",2576791,2565520,4,13,422609,4013422609,3819,1887,"W",2576791,2565520,2576791,2565520,100,100,100,100,3819,100,100,1887,100,100
"1098",4,13,422610,4013422610,3039,2625,"W",2610594,2594404,4,13,422610,4013422610,3039,2625,"W",2610594,2594404,2610594,2594404,100,100,100,100,3039,100,100,2625,100,100
"1099",4,13,422611,4013422611,12030,7675,"P",10151847,10147047,4,13,422632,4013422632,3975,1992,"W",2589084,2589084,2589084,2589084,25.5,25.52,100,100,3975,33.04,100,1992,25.95,100
"1100",4,13,422611,4013422611,12030,7675,"P",10151847,10147047,4,13,422633,4013422633,2753,1519,"W",2610115,2610115,2610115,2610115,25.71,25.72,100,100,2753,22.88,100,1519,19.79,100
"1101",4,13,422611,4013422611,12030,7675,"P",10151847,10147047,4,13,422634,4013422634,4191,2332,"W",2549474,2547813,2549474,2547813,25.11,25.11,100,100,4191,34.84,100,2332,30.38,100
"1102",4,13,422611,4013422611,12030,7675,"P",10151847,10147047,4,13,422635,4013422635,1111,1832,"W",2403174,2400035,2403174,2400035,23.67,23.65,100,100,1111,9.24,100,1832,23.87,100
"1103",4,13,422612,4013422612,9049,3045,"P",7631619,7631619,4,13,422622,4013422622,4237,1487,"P",2541399,2541399,2537798,2537798,33.25,33.25,99.86,99.86,4237,46.82,100,1487,48.83,100
"1104",4,13,422612,4013422612,9049,3045,"P",7631619,7631619,4,13,422623,4013422623,4812,1558,"W",5093821,5093821,5093821,5093821,66.75,66.75,100,100,4812,53.18,100,1558,51.17,100
"1105",4,13,422614,4013422614,7719,4379,"P",5159133,5154034,4,13,422630,4013422630,3870,2437,"P",2043689,2043689,2034330,2034330,39.43,39.47,99.54,99.54,3836,49.7,99.12,2421,55.29,99.34
"1106",4,13,422614,4013422614,7719,4379,"P",5159133,5154034,4,13,422631,4013422631,3883,1958,"W",3124803,3119704,3124803,3119704,60.57,60.53,100,100,3883,50.3,100,1958,44.71,100
"1107",4,13,422615,4013422615,6732,2618,"P",5178132,5150703,4,13,422615,4013422615,6698,2602,"W",5168773,5141344,5168773,5141344,99.82,99.82,100,100,6698,99.49,100,2602,99.39,100
"1108",4,13,422615,4013422615,6732,2618,"P",5178132,5150703,4,13,422630,4013422630,3870,2437,"P",2043689,2043689,9359,9359,0.18,0.18,0.46,0.46,34,0.51,0.88,16,0.61,0.66
"1109",4,13,422616,4013422616,4513,2575,"P",5280730,5217706,4,13,422616,4013422616,4513,2575,"P",5321701,5258677,5276970,5213946,99.93,99.93,99.16,99.15,4513,100,100,2575,100,100
"1110",4,13,422616,4013422616,4513,2575,"P",5280730,5217706,4,13,422644,4013422644,7287,3371,"P",7788410,7784176,3760,3760,0.07,0.07,0.05,0.05,0,0,0,0,0,0
"1111",4,13,422617,4013422617,5866,2020,"W",2636819,2636361,4,13,422617,4013422617,5866,2020,"W",2636819,2636361,2636819,2636361,100,100,100,100,5866,100,100,2020,100,100
"1112",4,13,422618,4013422618,2954,2389,"W",2456586,2452915,4,13,422618,4013422618,2954,2389,"W",2456586,2452915,2456586,2452915,100,100,100,100,2954,100,100,2389,100,100
"1113",4,13,422619,4013422619,11279,4751,"P",18051579,18014276,4,13,422640,4013422640,4647,2604,"W",2609680,2607365,2609680,2607365,14.46,14.47,100,100,4647,41.2,100,2604,54.81,100
"1114",4,13,422619,4013422619,11279,4751,"P",18051579,18014276,4,13,422641,4013422641,6346,2071,"W",7721487,7715123,7721487,7715123,42.77,42.83,100,100,6346,56.26,100,2071,43.59,100
"1115",4,13,422619,4013422619,11279,4751,"P",18051579,18014276,4,13,817600,4013817600,998,308,"P",45116894,45030861,7720412,7691788,42.77,42.7,17.11,17.08,286,2.54,28.66,76,1.6,24.68
"1116",4,13,522703,4013522703,3883,1316,"W",7954064,7954064,4,13,816500,4013816500,3883,1316,"W",7954064,7954064,7954064,7954064,100,100,100,100,3883,100,100,1316,100,100
"1117",4,13,522708,4013522708,13235,9576,"P",13049337,12993169,4,13,813700,4013813700,2528,1744,"W",2588923,2588923,2588923,2588923,19.84,19.93,100,100,2528,19.1,100,1744,18.21,100
"1118",4,13,522708,4013522708,13235,9576,"P",13049337,12993169,4,13,817300,4013817300,5248,3612,"P",5176792,5169172,5164614,5156994,39.58,39.69,99.76,99.76,5248,39.65,100,3612,37.72,100
"1119",4,13,522708,4013522708,13235,9576,"P",13049337,12993169,4,13,817400,4013817400,2755,2159,"W",2664819,2616271,2664819,2616271,20.42,20.14,100,100,2755,20.82,100,2159,22.55,100
